element	ion_stage	wavelength_vacuum_nm	wavelength_kind	intensity	gA_s-1	Ei_eV	Ek_eV	g_i	g_k	tp_ref	line_ref	quantitative_ready
Th	1	311.100421942	ritz_air	340		1.0056363970	4.9909796900	9	7		L3552	0
Th	1	311.218300560	ritz_air	150		0.9026202420	4.8864540300	5	3		L5951	0
Th	1	311.288578219	ritz_air	86		0.4572521355	4.4401865200	5	7		L3552	0
Th	1	311.716671808	ritz_air	2000		0.0000000000	3.9774644500	5	3		L5951	0
Th	1	311.725696076	ritz_air	490		0.6151672932	4.5925166000	9	9		L5951	0
Th	1	311.917161207	ritz_air	6		0.9301651190	4.9050730000	7	9		L3552	0
Th	1	311.975139783	ritz_air	26		0.7888365657	4.7630057300	5	7		L3552	0
Th	1	312.040759280	ritz_air	760		0.6151672932	4.5885007200	9	11		L5951	0
Th	1	312.086767848	ritz_air	170		0.9664909590	4.9392386300	9	7		L3552	0
Th	1	312.105018436	ritz_air	60		1.3882549450	5.3607703100	11	13		L5951	0
Th	1	312.178556927	ritz_air	700		0.3171586159	4.2887382000	1	3		L5951	0
Th	1	312.300834674	ritz_air	25		0.4792576672	4.4492822300	3	5		L3552	0
Th	1	312.589271213	ritz_air	130		0.4572521355	4.4236134200	5	3		L3552	0
Th	1	312.650738673	ritz_air	680		0.9026202420	4.8682017400	5	7		L5951	0
Th	1	312.671820976	ritz_air	120		0.3557427977	4.3210569000	7	5		L5951	0
Th	1	312.732109141	ritz_air	350		1.0910919079	5.0556415800	9	9		L3552	0
Th	1	312.922228967	ritz_air	60		1.0220763970	4.9842173600	5	7		L5951	0
Th	1	313.240438030	ritz_air	34		1.0910919079	5.0492078800	9	11		L3552	0
Th	1	313.301068287	ritz_air	150		0.4792576672	4.4366076700	3	1		L5951	0
Th	1	313.488916560	ritz_air	130		0.9664909590	4.9214696400	9	11		L5951	0
Th	1	313.511128151	ritz_air	110		1.3051251700	5.2598236600	7	9		L5951	0
Th	1	313.712467827	ritz_air	2500		0.6151672932	4.5673276600	9	11		L5951	0
Th	1	313.751919758	ritz_air	17		1.2911884280	5.2428518400	9	7		L3552	0
Th	1	313.773798265	ritz_air	1600		0.0000000000	3.9513878700	5	5		L5951	0
Th	1	313.910968796	ritz_air	180		0.3557427977	4.3054040200	7	7		L3552	0
Th	1	313.926892805	ritz_air	70		0.7888365657	4.7382974400	5	7		L3552	0
Th	1	314.018068760	ritz_air	96		0.4572521355	4.4055662800	5	5		L5951	0
Th	1	314.059261131	ritz_air	80		1.0220763970	4.9698726700	5	7		L5951	0
Th	1	314.080255417	ritz_air	330		0.6151672932	4.5626996900	9	9		L5951	0
Th	1	314.118167962	ritz_air	1900		0.3557427977	4.3027987400	7	7		L5951	0
Th	1	314.333204110	ritz_air	65		0.4792576672	4.4236134200	3	3		L5951	0
Th	1	314.454105557	ritz_air	1		0.6151672932	4.5580065100	9	7		L3552	0
Th	1	314.505530508	ritz_air	180		1.0056363970	4.9478309200	9	9		L3552	0
Th	1	314.654794103	ritz_air	2100		0.0000000000	3.9403244600	5	7		L5951	0
Th	1	314.722062046	ritz_air	320		0.4572521355	4.3967344000	5	7		L5951	0
Th	1	314.835958737	ritz_air	220		1.0056363970	4.9436935000	9	11		L5951	0
Th	1	315.192918670	ritz_air	69		0.7888365657	4.7224337600	5	5		L5951	0
Th	1	315.209672892	ritz_air	100		0.9664909590	4.8998790800	9	9		L5951	0
Th	1	315.248306627	ritz_air	57		1.0220763970	4.9549824800	5	5		L5951	0
Th	1	315.269969085	ritz_air	69		0.9026202420	4.8352560800	5	7		L5951	0
Th	1	315.320701869	ritz_air	88		0.3557427977	4.2877459200	7	7		L5951	0
Th	1	315.330809416	ritz_air	73		0.0000000000	3.9318770700	5	3		L5951	0
Th	1	315.778026130	ritz_air	170		0.4792576672	4.4055662800	3	5		L5951	0
Th	1	315.813518077	ritz_air	390		0.6151672932	4.5410346500	9	11		L5951	0
Th	1	316.049291515	ritz_air	18		0.4572521355	4.3801907900	5	3		L3552	0
Th	1	316.206242088	ritz_air	60		1.0910919079	5.0120833900	9	9		L5951	0
Th	1	316.227914552	ritz_air	330		0.3557427977	4.2764655600	7	9		L5951	0
Th	1	316.376868113	ritz_air	190		0.7888365657	4.7077134000	5	5		L3552	0
Th	1	316.462979828	ritz_air	100		0.0000000000	3.9178104800	5	5		L5951	0
Th	1	316.515352036	ritz_air	66		1.0220763970	4.9392386300	5	7		L5951	0
Th	1	316.530132764	ritz_air	46		0.7888365657	4.7058158700	5	7		L3552	0
Th	1	316.596380472	ritz_air	280		0.6897416420	4.6059013200	3	5		L3552	0
Th	1	316.893957532	ritz_air	70		1.2156410810	5.1281233300	11	9		L5951	0
Th	1	316.925892588	ritz_air	190		0.3171586159	4.2292466200	1	3		L3552	0
Th	1	317.116795750	ritz_air	9		0.9026202420	4.8123531800	5	5		L3552	0
Th	1	317.219290610	ritz_air	1400		0.0000000000	3.9084696900	5	7		L5951	0
Th	1	317.372462259	ritz_air	15		0.9026202420	4.8092036100	5	7		L3552	0
Th	1	317.434463905	ritz_air	2200		0.3557427977	4.2615631200	7	5		L5951	0
Th	1	317.455093111	ritz_air	3		1.0056363970	4.9112029200	9	7		L3552	0
Th	1	317.493751867	ritz_air	110		0.9301651190	4.8352560800	7	7		L5951	0
Th	1	317.575748561	ritz_air	100		0.9664909590	4.8705736400	9	9		L5951	0
Th	1	317.708570083	ritz_air	490		0.3557427977	4.2581933400	7	9		L5951	0
Th	1	317.764252137	ritz_air	7		1.0910919079	4.9928586200	9	9		L3552	0
Th	1	317.806018680	ritz_air	310		0.6151672932	4.5164212300	9	7		L5951	0
Th	1	317.832155277	ritz_air	75		0.4792576672	4.3801907900	3	3		L5951	0
Th	1	317.894020893	ritz_air	5		0.9664909590	4.8666649100	9	11		L3552	0
Th	1	317.916254506	ritz_air	2700		0.3557427977	4.2556439900	7	5		L5951	0
Th	1	317.954132067	ritz_air	110*		1.0056363970	4.9050730000	9	9		L5951	0
Th	1	318.077596236	ritz_air	47		1.3882549450	5.2861779600	11	11		L3552	0
Th	1	318.097962377	ritz_air	95		1.0220763970	4.9197498400	5	5		L5951	0
Th	1	318.258955024	ritz_air	940		0.6151672932	4.5108690800	9	9		L3552	0
Th	1	318.374262139	ritz_air	50		1.3937969360	5.2880878000	7	7		L5951	0
Th	1	318.519747877	ritz_air	210		0.9026202420	4.7951323700	5	7		L5951	0
Th	1	318.576391182	ritz_air	160		0.9026202420	4.7944402800	5	5		L5951	0
Th	1	318.677970836	ritz_air	1		0.9664909590	4.8570704600	9	7		L3552	0
Th	1	318.729163765	ritz_air	140		0.7888365657	4.6787911900	5	5		L3552	0
Th	1	318.901194217	ritz_air	15		1.0056363970	4.8934925900	9	7		L3552	0
Th	1	319.063403192	ritz_air	140		1.2911884280	5.1770680700	9	9		L5951	0
Th	1	319.181831110	ritz_air	54		1.2156410810	5.1000789200	11	9		L5951	0
Th	1	319.350837811	ritz_air	1800		0.6151672932	4.4975494100	9	11		L5951	0
Th	1	319.470420027	ritz_air	310		0.4572521355	4.3381810300	5	3		L5951	0
Th	1	319.501924987	ritz_air	110		1.2911884280	5.1717346300	9	11		L5951	0
Th	1	319.544265687	ritz_air	9		0.7888365657	4.6688685800	5	7		L3552	0
Th	1	319.661270255	ritz_air	2500		0.0000000000	3.8786118200	5	7		L5951	0
Th	1	319.753583585	ritz_air	38		0.6897416420	4.5672337000	3	3		L3552	0
Th	1	320.059201832	ritz_air	1		1.3369408730	5.2107304000	5	5		L3552	0
Th	1	320.141089533	ritz_air	110		1.2156410810	5.0884397400	11	9		L5951	0
Th	1	320.211845420	ritz_air	83*		1.3051251700	5.1770680700	7	9		L5951	0
Th	1	320.344630991	ritz_air	380		0.6151672932	4.4855052400	9	9		L5951	0
Th	1	320.608651748	ritz_air	5		0.4572521355	4.3244028600	5	3		L3552	0
Th	1	320.662179284	ritz_air	93		1.0910919079	4.9575971100	9	7		L3552	0
Th	1	320.812869392	ritz_air	69*		0.6151672932	4.4798563300	9	11		L5951	0
Th	1	320.847230083	ritz_air	7		0.9301651190	4.7944402800	7	5		L3552	0
Th	1	320.886290962	ritz_air	270		0.4572521355	4.3210569000	5	5		L5951	0
Th	1	320.907582346	ritz_air	47		0.9664909590	4.8300393800	9	9		L3552	0
Th	1	320.945331894	ritz_air	56		0.9664909590	4.8295849500	9	11		L5951	0
Th	1	321.170511852	ritz_air	190		0.9026202420	4.7630057300	5	7		L5951	0
Th	1	321.212186394	ritz_air	1800		0.3557427977	4.2156274300	7	9		L5951	0
Th	1	321.292201636	ritz_air	420		0.4792576672	4.3381810300	3	3		L5951	0
Th	1	321.415224759	ritz_air	51		0.6151672932	4.4726136400	9	7		L5951	0
Th	1	321.474172674	ritz_air	5		1.0910919079	4.9478309200	9	9		L3552	0
Th	1	321.486336751	ritz_air	15		0.6897416420	4.5463347300	3	5		L3552	0
Th	1	321.500293282	ritz_air	1200		0.3171586159	4.1735842800	1	3		L5951	0
Th	1	321.530847013	ritz_air	920		0.6151672932	4.4712265000	9	9		L5951	0
Th	1	321.557569774	ritz_air	240		0.3557427977	4.2114815500	7	7		L5951	0
Th	1	321.683246575	ritz_air	76		1.2911884280	5.1454208000	9	7		L5951	0
Th	1	321.768889246	ritz_air	77		1.0220763970	4.8752829200	5	7		L3552	0
Th	1	321.792685268	ritz_air	140		0.0000000000	3.8529215800	5	5		L5951	0
Th	1	321.819413032	ritz_air	77		1.0910919079	4.9436935000	9	11		L3552	0
Th	1	322.041948351	ritz_air	38		1.3051251700	5.1550645600	7	5		L3552	0
Th	1	322.191540215	ritz_air	230		0.4572521355	4.3054040200	5	7		L5951	0
Th	1	322.340536931	ritz_air	200		1.4383444490	5.2847175900	3	3		L3552	0
Th	1	322.373763342	ritz_air	120		1.7955230000	5.6414997000	13	13		L5951	0
Th	1	322.409818469	ritz_air	280		0.4572521355	4.3027987400	5	7		L5951	0
Th	1	322.443475990	ritz_air	15		0.4792576672	4.3244028600	3	3		L3552	0
Th	1	322.593631005	ritz_air	160		0.9026202420	4.7459756700	5	3		L5951	0
Th	1	322.646933501	ritz_air	91		0.6897416420	4.5324621400	3	3		L5951	0
Th	1	322.679360711	ritz_air	93		0.0000000000	3.8423343200	5	7		L5951	0
Th	1	322.875474370	ritz_air	19		1.2156410810	5.0556415800	11	9		L3552	0
Th	1	322.941534099	ritz_air	48		0.9664909590	4.8057059600	9	9		L3552	0
Th	1	323.130166871	ritz_air	48		1.2911884280	5.1281622200	9	7		L3552	0
Th	1	323.215256422	ritz_air	9		0.9664909590	4.8024546300	9	7		L3552	0
Th	1	323.239396536	ritz_air	83		0.9026202420	4.7382974400	5	7		L5951	0
Th	1	323.296466991	ritz_air	410		0.3557427977	4.1907428900	7	7		L3552	0
Th	1	323.305783351	ritz_air	1900		0.3557427977	4.1906323800	7	9		L5951	0
Th	1	323.323903941	ritz_air	2500		0.0000000000	3.8346746700	5	3		L5951	0
Th	1	323.417341609	ritz_air	30		1.2156410810	5.0492078800	11	11		L3552	0
Th	1	323.478617132	ritz_air	10		0.9301651190	4.7630057300	7	7		L3552	0
Th	1	323.572493913	ritz_air	20		0.9664909590	4.7982195600	9	9		L3552	0
Th	1	323.592977102	ritz_air	970		0.4572521355	4.2887382000	5	3		L5951	0
Th	1	323.750681057	ritz_air	120		1.0056363970	4.8352560800	9	7		L5951	0
Th	1	323.922230524	ritz_air	61		0.7888365657	4.6164280800	5	5		L5951	0
Th	1	323.986873904	ritz_air	1100		0.3557427977	4.1825706200	7	5		L5951	0
Th	1	324.117041890	ritz_air	69		0.9301651190	4.7554560500	7	5		L5951	0
Th	1	324.157981265	ritz_air	1100		0.3557427977	4.1805506200	7	5		L5951	0
Th	1	324.308126318	ritz_air	210		1.3051251700	5.1281622200	7	7		L5951	0
Th	1	324.452110812	ritz_air	83		1.4633771100	5.2847175900	5	3		L3552	0
Th	1	324.497947431	ritz_air	250		1.2911884280	5.1119891300	9	9		L5951	0
Th	1	324.538472703	ritz_air	3400		0.0000000000	3.8203235800	5	5		L5951	0
Th	1	324.556532281	ritz_air	8		1.0910919079	4.9112029200	9	7		L3552	0
Th	1	324.562781865	ritz_air	53		1.4633771100	5.2834145600	5	5		L5951	0
Th	1	324.581808688	ritz_air	70		0.9026202420	4.7224337600	5	5		L5951	0
Th	1	324.632232470	ritz_air	6		0.9301651190	4.7493853200	7	9		L3552	0
Th	1	324.693047887	ritz_air	190		0.6897416420	4.5082465100	3	3		L5951	0
Th	1	324.705284989	ritz_air	41		0.7888365657	4.6071975200	5	7		L3552	0
Th	1	324.708143714	ritz_air	74		0.7888365657	4.6071639000	5	3		L5951	0
Th	1	324.725463105	ritz_air	10		1.3369408730	5.1550645600	5	5		L3552	0
Th	1	324.815547943	ritz_air	74		0.7888365657	4.6059013200	5	5		L5951	0
Th	1	324.826721776	ritz_air	31		1.3937969360	5.2107304000	7	5		L3552	0
Th	1	324.961053834	ritz_air	330		0.9026202420	4.7179758600	5	7		L5951	0
Th	1	324.972917843	ritz_air	6		0.6151672932	4.4303836300	9	9		L3552	0
Th	1	325.028025815	ritz_air	63		1.0220763970	4.8366458600	5	7		L5951	0
Th	1	325.079371835	ritz_air	610		0.0000000000	3.8139669500	5	7		L5951	0
Th	1	325.109245410	ritz_air	60		1.3051251700	5.1187416600	7	7		L5951	0
Th	1	325.285370072	ritz_air	4400		0.4572521355	4.2688037600	5	7		L5951	0
Th	1	325.462217923	ritz_air	900		0.4792576672	4.2887382000	3	3		L5951	0
Th	1	325.480437544	ritz_air	2200		0.0000000000	3.8092672800	5	3		L5951	0
Th	1	325.500562648	ritz_air	700		0.3557427977	4.1647745600	7	7		L5951	0
Th	1	325.552072713	ritz_air	53		1.0220763970	4.8305054800	5	5		L5951	0
Th	1	325.577442148	ritz_air	16		0.9301651190	4.7382974400	7	7		L3552	0
Th	1	325.685917663	ritz_air	150		1.3051251700	5.1119891300	7	9		L5951	0
Th	1	325.763455331	ritz_air	51		1.7955230000	5.6014808600	13	13		L5951	0
Th	1	325.830594363	ritz_air	3900		0.3557427977	4.1609164200	7	9		L5951	0
Th	1	325.837484110	ritz_air	420		0.9026202420	4.7077134000	5	5		L3552	0
Th	1	325.904477105	ritz_air	530		0.4572521355	4.2615631200	5	5		L5951	0
Th	1	325.921228355	ritz_air	31		1.6335058670	5.4376213200	9	11		L3552	0
Th	1	325.968206273	ritz_air	210		1.0056363970	4.8092036100	9	7		L3552	0
Th	1	326.000054353	ritz_air	1000		0.9026202420	4.7058158700	5	7		L5951	0
Th	1	326.068209645	ritz_air	52		1.0910919079	4.8934925900	9	7		L3552	0
Th	1	326.412341965	ritz_air	500		0.4572521355	4.2556439900	5	5		L5951	0
Th	1	326.469659511	ritz_air	80*		1.7614332090	5.5591582000	9	9		L5951	0
Th	1	326.579961504	ritz_air	86		1.2156410810	5.0120833900	11	9		L3552	0
Th	1	326.757635598	ritz_air	590		0.3171586159	4.1115366100	1	3		L5951	0
Th	1	326.937640289	ritz_air	170*		0.9664909590	4.7587798500	9	7		L5951	0
Th	1	326.939385732	ritz_air	79		0.9301651190	4.7224337600	7	5		L5951	0
Th	1	327.029700659	ritz_air	6		1.3369408730	5.1281622200	5	7		L3552	0
Th	1	327.104155560	ritz_air	190		0.9664909590	4.7568493600	9	9		L5951	0
Th	1	327.181592219	ritz_air	180		1.0220763970	4.8115377000	5	5		L5951	0
Th	1	327.237565430	ritz_air	4		1.3882549450	5.1770680700	11	9		L3552	0
Th	1	327.248884304	ritz_air	110		0.3557427977	4.1444248700	7	5		L5951	0
Th	1	327.283394066	ritz_air	670		1.0056363970	4.7939189800	9	11		L5951	0
Th	1	327.296965511	ritz_air	4000		0.0000000000	3.7881255000	5	5		L5951	0
Th	1	327.324163417	ritz_air	11		0.9301651190	4.7179758600	7	7		L3552	0
Th	1	327.698860563	ritz_air	110		1.3882549450	5.1717346300	11	11		L3552	0
Th	1	327.716925151	ritz_air	99		1.3937969360	5.1770680700	7	9		L5951	0
Th	1	327.725662370	ritz_air	71		1.3051251700	5.0882954400	7	5		L5951	0
Th	1	327.750585699	ritz_air	55		1.0910919079	4.8739744900	9	9		L3552	0
Th	1	327.766646778	ritz_air	670		0.7888365657	4.5715337800	5	5		L3552	0
Th	1	327.800596400	ritz_air	190		0.4792576672	4.2615631200	3	5		L5951	0
Th	1	327.864598656	ritz_air	110		0.6151672932	4.3967344000	9	7		L3552	0
Th	1	327.967707844	ritz_air	110		1.0220763970	4.8024546300	5	7		L5951	0
Th	1	328.139668523	ritz_air	44		0.7888365657	4.5672337000	5	3		L3552	0
Th	1	328.199389694	ritz_air	500		1.0056363970	4.7833459800	9	9		L5951	0
Th	1	328.213404254	ritz_air	120		0.9301651190	4.7077134000	7	5		L5951	0
Th	1	328.223724876	ritz_air	89		1.0220763970	4.7995059000	5	3		L5951	0
Th	1	328.314392909	ritz_air	17		0.4792576672	4.2556439900	3	5		L3552	0
Th	1	328.333118666	ritz_air	110		0.9026202420	4.6787911900	5	5		L3552	0
Th	1	328.378354159	ritz_air	89		0.9301651190	4.7058158700	7	7		L3552	0
Th	1	328.431416640	ritz_air	17		0.9301651190	4.7052058700	7	9		L3552	0
Th	1	328.461616312	ritz_air	95		1.3937969360	5.1684906000	7	7		L5951	0
Th	1	328.646103187	ritz_air	330		0.3557427977	4.1283175300	7	5		L5951	0
Th	1	328.669876227	ritz_air	1600		0.3557427977	4.1280446500	7	7		L5951	0
Th	1	328.696659033	ritz_air	51		0.4572521355	4.2292466200	5	3		L5951	0
Th	1	328.933450206	ritz_air	350		0.3557427977	4.1250219000	7	9		L5951	0
Th	1	328.942976627	ritz_air	4		0.7888365657	4.5580065100	5	7		L3552	0
Th	1	329.046433920	ritz_air	120		0.9664909590	4.7344758300	9	9		L5951	0
Th	1	329.057999860	ritz_air	67		0.6151672932	4.3830197200	9	9		L5951	0
Th	1	329.198148480	ritz_air	880		0.9026202420	4.6688685800	5	7		L3552	0
Th	1	329.375842648	ritz_air	110		1.3051251700	5.0693416700	7	5		L3552	0
Th	1	329.387414589	ritz_air	100		1.0220763970	4.7861606600	5	5		L5951	0
Th	1	329.639267615	ritz_air	54		0.9026202420	4.6638286400	5	3		L3552	0
Th	1	329.657432233	ritz_air	64		1.3051251700	5.0661263200	7	9		L5951	0
Th	1	329.785502795	ritz_air	66		0.6897416420	4.4492822300	3	5		L3552	0
Th	1	329.899936891	ritz_air	1300		0.6151672932	4.3734037900	9	11		L5951	0
Th	1	329.907032696	ritz_air	170		0.9664909590	4.7246466200	9	11		L3552	0
Th	1	329.964760375	ritz_air	70		0.7888365657	4.5463347300	5	5		L5951	0
Th	1	329.976074252	ritz_air	170		1.0056363970	4.7630057300	9	7		L5951	0
Th	1	330.172394175	ritz_air	76		1.2911884280	5.0463236300	9	9		L5951	0
Th	1	330.181999618	ritz_air	45		1.0220763970	4.7771023600	5	7		L3552	0
Th	1	330.239976363	ritz_air	160		0.0000000000	3.7543667400	5	3		L5951	0
Th	1	330.252055435	ritz_air	190		0.4572521355	4.2114815500	5	7		L5951	0
Th	1	330.260153494	ritz_air	3200		0.6151672932	4.3693046600	9	7		L5951	0
Th	1	330.314327272	ritz_air	140		1.0056363970	4.7591580600	9	11		L5951	0
Th	1	330.449775722	ritz_air	45		1.0910919079	4.8430750400	9	11		L3552	0
Th	1	330.518952318	ritz_air	14000		0.0000000000	3.7511978500	5	7		L5951	0
Th	1	330.625503421	ritz_air	1300		0.4792576672	4.2292466200	3	3		L5951	0
Th	1	330.745708000	ritz_air	4		0.9301651190	4.6787911900	7	5		L3552	0
Th	1	330.901071525	ritz_air	100		0.6897416420	4.4366076700	3	1		L5951	0
Th	1	331.031785782	ritz_air	3200		0.0000000000	3.7453865000	5	5		L5951	0
Th	1	331.123597142	ritz_air	62		1.0220763970	4.7664244100	5	7		L5951	0
Th	1	331.139855279	ritz_air	110		1.0910919079	4.8352560800	9	7		L5951	0
Th	1	331.158910127	ritz_air	350		0.9664909590	4.7104396900	9	9		L5951	0
Th	1	331.176584625	ritz_air	88		1.0056363970	4.7493853200	9	9		L5951	0
Th	1	331.187497402	ritz_air	18		0.7888365657	4.5324621400	5	3		L3552	0
Th	1	331.402355076	ritz_air	230		1.3051251700	5.0463236300	7	9		L5951	0
Th	1	331.410403125	ritz_air	11		0.3557427977	4.0968504100	7	7		L3552	0
Th	1	331.432174665	ritz_air	59		1.5019899800	5.2428518400	5	7		L3552	0
Th	1	331.459973740	ritz_air	960		0.6151672932	4.3557154200	9	9		L5951	0
Th	1	331.469952279	ritz_air	47		1.2911884280	5.0316239400	9	11		L3552	0
Th	1	331.574451875	ritz_air	320		1.3882549450	5.1275116200	11	11		L5951	0
Th	1	331.680064755	ritz_air	98		1.4726643640	5.2107304000	3	5		L5951	0
Th	1	331.934475513	ritz_air	200		0.7888365657	4.5240375600	5	5		L5951	0
Th	1	331.983801070	ritz_air	68		1.3051251700	5.0397711900	7	9		L5951	0
Th	1	332.008758423	ritz_air	160		1.3937969360	5.1281622200	7	7		L5951	0
Th	1	332.010445853	ritz_air	60		1.4383444490	5.1726907600	3	5		L3552	0
Th	1	332.052640594	ritz_air	120		0.6897416420	4.4236134200	3	3		L3552	0
Th	1	332.086528221	ritz_air	740		0.4572521355	4.1907428900	5	7		L5951	0
Th	1	332.143159639	ritz_air	1100		0.3171586159	4.0500128000	1	3		L5951	0
Th	1	332.183505910	ritz_air	48		1.3369408730	5.0693416700	5	5		L3552	0
Th	1	332.202281691	ritz_air	7		1.2156410810	4.9478309200	11	9		L3552	0
Th	1	332.252962594	ritz_air	970		0.9664909590	4.6981115100	9	9		L5951	0
Th	1	332.279094247	ritz_air	12		0.9664909590	4.6978180400	9	11		L3552	0
Th	1	332.304899818	ritz_air	770		0.3171586159	4.0481959400	1	3		L5951	0
Th	1	332.387924957	ritz_air	24		0.3557427977	4.0858481700	7	5		L3552	0
Th	1	332.390127518	ritz_air	110		1.3051251700	5.0352058000	7	5		L5951	0
Th	1	332.815029720	ritz_air	1500		0.4572521355	4.1825706200	5	5		L5951	0
Th	1	332.956629784	ritz_air	9		1.3882549450	5.1119891300	11	9		L3552	0
Th	1	332.995591708	ritz_air	24		0.4572521355	4.1805506200	5	5		L3552	0
Th	1	333.068599304	ritz_air	730		0.9664909590	4.6889733000	9	9		L5951	0
Th	1	333.143476377	ritz_air	10000		0.0000000000	3.7216456800	5	7		L5951	0
Th	1	333.193396093	ritz_air	170		1.2911884280	5.0122765300	9	9		L5951	0
Th	1	333.268419204	ritz_air	110		1.6335058670	5.3537563000	9	11		L5951	0
Th	1	333.343729389	ritz_air	180		0.7888365657	4.5082465100	5	3		L5951	0
Th	1	333.408739951	ritz_air	4800		0.3557427977	4.0744275000	7	9		L5951	0
Th	1	333.452904203	ritz_air	24		1.3937969360	5.1119891300	7	9		L3552	0
Th	1	333.606598361	ritz_air	62		1.0220763970	4.7385555900	5	5		L5951	0
Th	1	333.619798724	ritz_air	300		0.4572521355	4.1735842800	5	3		L5951	0
Th	1	333.665364334	ritz_air	120		0.6897416420	4.4055662800	3	5		L5951	0
Th	1	333.703438035	ritz_air	370		1.3051251700	5.0205258600	7	7		L3552	0
Th	1	333.823522634	ritz_air	210		1.7955230000	5.5095871600	13	13		L5951	0
Th	1	333.846563505	ritz_air	24		0.9026202420	4.6164280800	5	5		L3552	0
Th	1	334.168589571	ritz_air	680		0.6151672932	4.3253962600	9	11		L5951	0
Th	1	334.251049588	ritz_air	24		1.4633771100	5.1726907600	5	5		L3552	0
Th	1	334.302713756	ritz_air	490		1.5019899800	5.2107304000	5	5		L3552	0
Th	1	334.412537749	ritz_air	360		0.4572521355	4.1647745600	5	7		L5951	0
Th	1	334.424282743	ritz_air	110		1.0220763970	4.7294686100	5	7		L5951	0
Th	1	334.430448315	ritz_air	200		1.2911884280	4.9985122900	9	9		L5951	0
Th	1	334.446010281	ritz_air	130		1.3051251700	5.0122765300	7	9		L5951	0
Th	1	334.527267995	ritz_air	49		0.9664909590	4.6727418400	9	7		L3552	0
Th	1	334.613255915	ritz_air	230		0.3557427977	4.0610412600	7	7		L5951	0
Th	1	334.678396521	ritz_air	490		0.9026202420	4.6071975200	5	7		L3552	0
Th	1	334.681433295	ritz_air	490		0.9026202420	4.6071639000	5	3		L3552	0
Th	1	334.792656650	ritz_air	220		0.4792576672	4.1825706200	3	5		L5951	0
Th	1	334.795538385	ritz_air	84		0.9026202420	4.6059013200	5	5		L5951	0
Th	1	334.836587851	ritz_air	140		1.0910919079	4.7939189800	9	11		L5951	0
Th	1	334.925098418	ritz_air	76		1.4383444490	5.1401930000	3	3		L5951	0
Th	1	334.973091654	ritz_air	9400		0.0000000000	3.7013181500	5	5		L5951	0
Th	1	334.975371236	ritz_air	1400		0.4792576672	4.1805506200	3	5		L5951	0
Th	1	335.076173938	ritz_air	99		1.0056363970	4.7058158700	9	7		L3552	0
Th	1	335.078674576	ritz_air	88		1.2911884280	4.9913402900	9	9		L5951	0
Th	1	335.131423026	ritz_air	240		1.0056363970	4.7052058700	9	9		L5951	0
Th	1	335.271713801	ritz_air	7		0.7888365657	4.4868580000	5	5		L3552	0
Th	1	335.299973008	ritz_air	110		1.3051251700	5.0028349300	7	7		L5951	0
Th	1	335.548122294	ritz_air	73		1.4383444490	5.1333196300	3	5		L5951	0
