file,segment,ok,error,exact,relres,relres_full,delta_px,stretch_ppm,c0,c1,c2,c3,n_ref,windows_used,windows_total,on_model_lo,on_model_hi,n_native,pitch_start,pitch_end,max_window_relres,seconds
"1015-Test #1015 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.291313275026194e-11,0.0012454104315755422,2.0239820698446187,303.1928757592022,0.06746606899482062,5.442529461980432e-05,-3.4427846443370585e-09,-2.7171241294433754e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0013317273021323866,28.453685998916626
"1016-Test #1016 10 39, Mar 25 2024.03.25.10.39.csv",UV,1,,1,6.298117625828074e-11,0.0013256795809571654,0.43809311758135894,126.21441359009434,0.014603103919378631,1.120016315806884e-05,-5.474830287464435e-10,-6.205058121456822e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0006965330892995864,28.725382804870605
"1016-Test #1016 10 39, Mar 25 2024.03.25.10.39.csv",VIS,1,,1,6.201511924973896e-11,0.00010215585924744121,1.7162243080839787,61.601894504043095,0.05720747693613262,7.958632684836153e-06,-4.4116783373106106e-10,-4.000212875596069e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.0003227292593462388,28.725424766540527
"1016-Test #1016 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.395658891480741e-11,0.00014189182506464277,2.023982069845086,303.1928757591973,0.06746606899483619,5.442529461980344e-05,-3.442784644398838e-09,-2.71712412912252e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0012859534309090188,28.72544264793396
"1004-Test #1004 10 38, Mar 25 2024.03.25.10.38.csv",UV,1,,1,6.155324232393938e-11,0.0005093968977744281,0.4380931175813465,126.21441359008968,0.014603103919378217,1.1200163158068427e-05,-5.47483028745676e-10,-6.205058120471954e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.000968317233547207,28.955455780029297
"1004-Test #1004 10 38, Mar 25 2024.03.25.10.38.csv",VIS,1,,1,6.133286653260506e-11,4.918129186209119e-05,1.7162243080843942,61.60189450428981,0.05720747693614647,7.958632684868027e-06,-4.411678337563715e-10,-4.000212881128899e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.000297888099825784,28.955499172210693
"1004-Test #1004 10 38, Mar 25 2024.03.25.10.38.csv",NIR,1,,1,6.955363221032084e-11,4.755521891181464e-05,2.023982069844543,303.19287575918827,0.0674660689948181,5.442529461980182e-05,-3.4427846443075356e-09,-2.717124129489698e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874381966,0.0010255988274869272,28.955516576766968
"1021-Test #1021 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.098427512525145e-11,0.0015609993257130722,0.4380931175813432,126.21441359003755,0.014603103919378108,1.1200163158063802e-05,-5.47483028744269e-10,-6.205058120282249e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.001172712680210185,28.95834755897522
"1021-Test #1021 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,6.01557657699916e-11,5.061119073791739e-05,1.716224308084285,61.60189450420554,0.05720747693614283,7.958632684857139e-06,-4.411678337493074e-10,-4.000212878945396e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.00022703331355604454,28.958385705947876
"1021-Test #1021 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.389775478322855e-11,0.00019229410912621024,2.0239820698446738,303.1928757591999,0.06746606899482245,5.442529461980392e-05,-3.442784644325688e-09,-2.7171241295396947e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0012025903576030157,28.95840334892273
"1039-Test #1039 10 42, Mar 25 2024.03.25.10.42.csv",UV,1,,1,5.6620767973336535e-11,0.00030480035718209833,0.43809311758135866,126.21441359013843,0.014603103919378621,1.1200163158072754e-05,-5.474830287451129e-10,-6.205058121722841e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0012184207443437203,29.117360591888428
"1039-Test #1039 10 42, Mar 25 2024.03.25.10.42.csv",VIS,1,,1,5.89670636868775e-11,9.441670561875333e-05,1.7162243080844257,61.601894504395815,0.05720747693614752,7.958632684881723e-06,-4.411678337534122e-10,-4.0002128818116136e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0003001044321666096,29.11740231513977
"1039-Test #1039 10 42, Mar 25 2024.03.25.10.42.csv",NIR,1,,1,6.775135272080987e-11,0.00023836902132798253,2.023982069844551,303.192875759109,0.06746606899481837,5.4425294619787586e-05,-3.442784644317475e-09,-2.7171241293943605e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.001935846981794566,29.11741852760315
"1018-Test #1018 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.138232277336031e-11,0.0011781556836466783,0.4380931175813321,126.21441359020295,0.014603103919377738,1.120016315807848e-05,-5.474830287477495e-10,-6.205058122294497e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0017801715680108002,29.138777017593384
"1018-Test #1018 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,6.084563487818779e-11,0.0001711388048064182,1.7162243080843835,61.60189450424644,0.05720747693614612,7.958632684862424e-06,-4.411678337448929e-10,-4.000212878654496e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.0003345698827148482,29.138818502426147
"1018-Test #1018 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.545148694071643e-11,0.00018444438296812908,2.0239820698447955,303.19287575919225,0.06746606899482652,5.4425294619802535e-05,-3.4427846443689376e-09,-2.717124129230952e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0013508139249172552,29.13883638381958
"1029-Test #1029 10 41, Mar 25 2024.03.25.10.41.csv",UV,1,,1,5.8095611211872515e-11,0.0007478851854774149,0.43809311758138614,126.2144135900559,0.014603103919379537,1.1200163158065432e-05,-5.474830287480336e-10,-6.205058120509209e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0006916196667134469,29.251311779022217
"1029-Test #1029 10 41, Mar 25 2024.03.25.10.41.csv",VIS,1,,1,5.934724609815237e-11,4.87526058117953e-05,1.71622430808453,61.60189450435719,0.057207476936151004,7.958632684876732e-06,-4.4116783376612416e-10,-4.000212882113278e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.00041054379707699114,29.251362085342407
"1029-Test #1029 10 41, Mar 25 2024.03.25.10.41.csv",NIR,1,,1,6.73996762940618e-11,0.00021856389212210472,2.0239820698450015,303.19287575920475,0.06746606899483339,5.442529461980478e-05,-3.4427846443505514e-09,-2.7171241294054293e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0010769300924679801,29.25137758255005
"1038-Test #1038 10 42, Mar 25 2024.03.25.10.42.csv",UV,1,,1,5.7156360911571497e-11,0.0005193502585234064,0.4380931175814117,126.21441359005706,0.014603103919380389,1.1200163158065535e-05,-5.474830287514452e-10,-6.205058121508895e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.078695451692397,0.0011531648498325695,29.53599452972412
"1038-Test #1038 10 42, Mar 25 2024.03.25.10.42.csv",VIS,1,,1,5.889421029390132e-11,8.694293216941874e-05,1.716224308084517,61.60189450460733,0.05720747693615057,7.958632684909048e-06,-4.411678337660437e-10,-4.0002128864247535e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00035550695827716325,29.53603506088257
"1038-Test #1038 10 42, Mar 25 2024.03.25.10.42.csv",NIR,1,,1,6.741260606186795e-11,0.00020071471352201903,2.0239820698448083,303.1928757591431,0.06746606899482695,5.4425294619793705e-05,-3.442784644345116e-09,-2.7171241293220883e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0015548812637146694,29.536052703857422
"1009-Test #1009 10 39, Mar 25 2024.03.25.10.39.csv",UV,1,,1,6.037183438911477e-11,0.0003543675498845353,0.4380931175814076,126.21441359007979,0.014603103919380253,1.120016315806755e-05,-5.474830287528041e-10,-6.205058121058743e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.001078594974909918,29.726717472076416
"1009-Test #1009 10 39, Mar 25 2024.03.25.10.39.csv",VIS,1,,1,6.04430594178053e-11,0.000150558779825412,1.7162243080842963,61.6018945042908,0.05720747693614321,7.958632684868155e-06,-4.411678337611263e-10,-4.0002128808073166e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294449645,0.0004002025557199157,29.726758241653442
"1009-Test #1009 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.640363807756545e-11,0.00015592860184054957,2.023982069844763,303.19287575924807,0.06746606899482543,5.442529461981256e-05,-3.4427846443485145e-09,-2.7171241296306634e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0013597457531681024,29.726775407791138
"1010-Test #1010 10 39, Mar 25 2024.03.25.10.39.csv",UV,1,,1,6.218564858188637e-11,0.001093855788892989,0.43809311758130703,126.21441359012968,0.0146031039193769,1.1200163158071978e-05,-5.474830287409569e-10,-6.205058121639939e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0006475739558582833,30.207590341567993
"1010-Test #1010 10 39, Mar 25 2024.03.25.10.39.csv",VIS,1,,1,6.343873910350327e-11,7.382735875771918e-05,1.7162243080844202,61.601894504315176,0.05720747693614734,7.958632684871305e-06,-4.4116783374746545e-10,-4.0002128808896396e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0004706848001049879,30.207631587982178
"1010-Test #1010 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.349754087699359e-11,0.00014705361156656588,2.0239820698445685,303.19287575913086,0.06746606899481895,5.442529461979151e-05,-3.4427846443449026e-09,-2.7171241293496815e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0021120916988934374,30.207648992538452
"1054-Test #1054 10 43, Mar 25 2024.03.25.10.43.csv",UV,1,,1,6.119149261916182e-11,0.00032220666538699096,0.4380931175813714,126.21441359008361,0.014603103919379048,1.120016315806789e-05,-5.474830287439427e-10,-6.205058120901428e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0008269131152094122,30.312015533447266
"1054-Test #1054 10 43, Mar 25 2024.03.25.10.43.csv",VIS,1,,1,5.978396243124673e-11,6.868672654154996e-05,1.7162243080843034,61.60189450434617,0.05720747693614345,7.95863268487531e-06,-4.411678337406112e-10,-4.000212881449443e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0002848929011010423,30.31206727027893
"1054-Test #1054 10 43, Mar 25 2024.03.25.10.43.csv",NIR,1,,1,6.66783960796565e-11,3.6275866228533484e-05,2.0239820698448727,303.1928757588012,0.06746606899482908,5.442529461973234e-05,-3.442784644367143e-09,-2.7171241279965217e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874381966,0.0015323275671498015,30.31208896636963
"1026-Test #1026 10 41, Mar 25 2024.03.25.10.41.csv",UV,1,,1,5.868271311436038e-11,0.001151219397648989,0.43809311758131875,126.21441359017425,0.01460310391937729,1.1200163158075932e-05,-5.47483028745177e-10,-6.205058121561477e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0012531007413391132,30.36324977874756
"1026-Test #1026 10 41, Mar 25 2024.03.25.10.41.csv",VIS,1,,1,5.955392417129815e-11,0.00015676253118194155,1.7162243080846027,61.601894504563205,0.057207476936153426,7.958632684903348e-06,-4.4116783376146853e-10,-4.0002128857250755e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.0003346895692006572,30.363291025161743
"1026-Test #1026 10 41, Mar 25 2024.03.25.10.41.csv",NIR,1,,1,6.600272664526407e-11,0.00019781606699032143,2.023982069844767,303.192875758931,0.06746606899482557,5.4425294619755636e-05,-3.4427846443786905e-09,-2.717124128584578e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0012109361731713001,30.36330819129944
"1050-Test #1050 10 43, Mar 25 2024.03.25.10.43.csv",UV,1,,1,6.247513709772162e-11,0.0004976015062976017,0.43809311758134617,126.214413590162,0.014603103919378205,1.1200163158074844e-05,-5.474830287429603e-10,-6.205058121749861e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0007242090655068138,30.39033532142639
"1050-Test #1050 10 43, Mar 25 2024.03.25.10.43.csv",VIS,1,,1,6.066178133370425e-11,0.00015240724089394744,1.7162243080842747,61.60189450428231,0.05720747693614249,7.95863268486706e-06,-4.411678337363969e-10,-4.000212880450146e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00043760057055639473,30.390362977981567
"1050-Test #1050 10 43, Mar 25 2024.03.25.10.43.csv",NIR,1,,1,6.615334850132677e-11,1.7078405720252335e-05,2.0239820698448248,303.19287575898204,0.06746606899482749,5.44252946197648e-05,-3.4427846443666165e-09,-2.717124128652716e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0007478486182011272,30.39037537574768
"1020-Test #1020 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.179940267752525e-11,0.000553163189281697,0.43809311758144304,126.21441359012854,0.014603103919381435,1.1200163158071878e-05,-5.474830287478227e-10,-6.205058121713015e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0007435901967008821,30.428293466567993
"1020-Test #1020 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,6.029069695647541e-11,0.000231616062567455,1.716224308084454,61.60189450421054,0.057207476936148464,7.958632684857786e-06,-4.4116783376452336e-10,-4.0002128799454356e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294449645,0.000253493658532147,30.4283664226532
"1020-Test #1020 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.285077592062979e-11,0.00021157368506798292,2.0239820698447626,303.1928757589595,0.06746606899482542,5.442529461976075e-05,-3.442784644367759e-09,-2.7171241287792343e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0020652750646169608,30.428389072418213
"1053-Test #1053 10 43, Mar 25 2024.03.25.10.43.csv",UV,1,,1,5.972836368511015e-11,0.0005828329677594707,0.4380931175814153,126.21441359007878,0.014603103919380508,1.120016315806746e-05,-5.474830287465186e-10,-6.205058120912314e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0014242417662656997,30.756717681884766
"1053-Test #1053 10 43, Mar 25 2024.03.25.10.43.csv",VIS,1,,1,5.961818363954246e-11,6.9391077774098e-05,1.7162243080846944,61.601894504232874,0.05720747693615648,7.958632684860671e-06,-4.411678337536969e-10,-4.0002128791227016e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00020079665403190426,30.756764888763428
"1053-Test #1053 10 43, Mar 25 2024.03.25.10.43.csv",NIR,1,,1,6.506740102667086e-11,0.00012204161949458643,2.023982069844507,303.1928757592895,0.06746606899481689,5.442529461981999e-05,-3.4427846443312434e-09,-2.7171241297919676e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.001153966699693806,30.756784200668335
"1037-Test #1037 10 42, Mar 25 2024.03.25.10.42.csv",UV,1,,1,5.697105270918278e-11,0.00035055775889935654,0.43809311758140784,126.21441359008071,0.014603103919380262,1.120016315806763e-05,-5.474830287482768e-10,-6.205058120462302e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0009386932932245535,31.30682373046875
"1037-Test #1037 10 42, Mar 25 2024.03.25.10.42.csv",VIS,1,,1,5.892898141642346e-11,0.00014783141651465706,1.7162243080849113,61.60189450463475,0.05720747693616371,7.95863268491259e-06,-4.411678337685018e-10,-4.0002128864327286e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.0003040802255467621,31.306865215301514
"1037-Test #1037 10 42, Mar 25 2024.03.25.10.42.csv",NIR,1,,1,6.862868695209598e-11,0.0001151889308949127,2.0239820698447986,303.19287575920134,0.06746606899482661,5.442529461980417e-05,-3.4427846443615674e-09,-2.7171241292246855e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0015356045415897365,31.306881427764893
"1013-Test #1013 10 39, Mar 25 2024.03.25.10.39.csv",UV,1,,1,6.102579703898257e-11,0.0006002081265419309,0.4380931175813607,126.21441359010534,0.01460310391937869,1.1200163158069818e-05,-5.474830287445966e-10,-6.205058120947685e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0009720675679312576,31.56351637840271
"1013-Test #1013 10 39, Mar 25 2024.03.25.10.39.csv",VIS,1,,1,6.10268983068166e-11,0.0003307764160030187,1.716224308084367,61.60189450439023,0.05720747693614557,7.958632684881001e-06,-4.411678337540679e-10,-4.0002128833568816e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.0002136114835261088,31.56355905532837
"1013-Test #1013 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.540087072039702e-11,0.0006335982490629838,2.0239820698446653,303.19287575918435,0.06746606899482217,5.442529461980111e-05,-3.442784644334518e-09,-2.7171241294868383e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.001430745963622487,31.563576221466064
"1005-Test #1005 10 38, Mar 25 2024.03.25.10.38.csv",UV,1,,1,6.382639763332954e-11,0.0022534753848401003,0.43809311758135044,126.21441359009219,0.014603103919378349,1.120016315806865e-05,-5.474830287475221e-10,-6.205058121027103e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0007089997477034614,31.577965259552002
"1005-Test #1005 10 38, Mar 25 2024.03.25.10.38.csv",VIS,1,,1,6.683492802894034e-11,0.0003165496721878122,1.7162243080838393,61.601894503974265,0.057207476936127974,7.95863268482726e-06,-4.4116783373660896e-10,-4.000212875762706e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.0004346631162432708,31.578011751174927
"1005-Test #1005 10 38, Mar 25 2024.03.25.10.38.csv",NIR,1,,1,6.343830058924462e-11,0.0006321294107988377,2.023982069844316,303.1928757593064,0.06746606899481053,5.442529461982302e-05,-3.442784644319541e-09,-2.7171241297251005e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.000878565293679376,31.578028678894043
"1025-Test #1025 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.082635184334193e-11,0.0001786670930629988,0.43809311758138814,126.21441359012255,0.014603103919379605,1.1200163158071346e-05,-5.474830287522724e-10,-6.205058121740065e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.078695451692397,0.0007324745080820902,31.63667392730713
"1025-Test #1025 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,6.015445323836007e-11,4.697883040814822e-05,1.7162243080846078,61.60189450437172,0.05720747693615359,7.95863268487861e-06,-4.4116783376948737e-10,-4.0002128825349107e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.00019025239511810782,31.6367130279541
"1025-Test #1025 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.43141919566575e-11,0.00015096272223409605,2.0239820698446978,303.1928757592022,0.06746606899482326,5.442529461980432e-05,-3.4427846443649047e-09,-2.717124129313279e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.002106956608205508,31.636730432510376
"1023-Test #1023 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.003863066850286e-11,0.0015041179122604533,0.43809311758146596,126.21441359016224,0.014603103919382198,1.1200163158074866e-05,-5.474830287549945e-10,-6.205058121864841e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0016021546001153124,32.02615404129028
"1023-Test #1023 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,5.986367674760638e-11,6.075847971161269e-05,1.7162243080845225,61.60189450441919,0.05720747693615075,7.958632684884742e-06,-4.4116783376546236e-10,-4.000212883049308e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294449645,0.0002443358305144964,32.02619433403015
"1023-Test #1023 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.398197280029012e-11,0.00030908128140580166,2.0239820698450868,303.1928757590436,0.06746606899483622,5.442529461977585e-05,-3.4427846443644613e-09,-2.7171241289339106e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.000887518430601263,32.02621150016785
"1046-Test #1046 10 42, Mar 25 2024.03.25.10.42.csv",UV,1,,1,6.253421714279167e-11,0.0009301312941234165,0.43809311758143465,126.21441359019471,0.014603103919381155,1.1200163158077748e-05,-5.474830287554739e-10,-6.205058122467863e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.078695451692397,0.0008690205585063037,32.346508264541626
"1046-Test #1046 10 42, Mar 25 2024.03.25.10.42.csv",VIS,1,,1,6.11970607031115e-11,6.56734446160168e-05,1.7162243080842714,61.60189450398517,0.05720747693614238,7.95863268482867e-06,-4.411678337588136e-10,-4.000212876112152e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.0003387206764664427,32.3465473651886
"1046-Test #1046 10 42, Mar 25 2024.03.25.10.42.csv",NIR,1,,1,6.512051996304803e-11,5.146132758474322e-05,2.0239820698443083,303.19287575916735,0.06746606899481028,5.442529461979806e-05,-3.442784644332098e-09,-2.7171241294405254e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0011940818777643044,32.346564054489136
"1012-Test #1012 10 39, Mar 25 2024.03.25.10.39.csv",UV,1,,1,6.122683977985105e-11,0.003542024583118656,0.43809311758155567,126.21441359016018,0.014603103919385189,1.1200163158074685e-05,-5.474830287525142e-10,-6.205058122040736e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.000990760824416602,32.460336446762085
"1012-Test #1012 10 39, Mar 25 2024.03.25.10.39.csv",VIS,1,,1,6.193221705648767e-11,0.00010414928279430594,1.7162243080841675,61.60189450429773,0.05720747693613892,7.958632684869051e-06,-4.411678337368855e-10,-4.0002128805382305e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00022464085230420686,32.460378646850586
"1012-Test #1012 10 39, Mar 25 2024.03.25.10.39.csv",NIR,1,,1,6.379142119855851e-11,6.257851816391569e-05,2.0239820698447595,303.1928757593783,0.06746606899482531,5.4425294619835935e-05,-3.4427846443316214e-09,-2.717124130007731e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.001136393946201072,32.460397481918335
"1019-Test #1019 10 40, Mar 25 2024.03.25.10.40.csv",UV,1,,1,6.097234553374999e-11,0.0005617257609992431,0.438093117581391,126.21441359000744,0.0146031039193797,1.1200163158061129e-05,-5.474830287503714e-10,-6.205058120310547e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.001478221916537915,32.49844264984131
"1019-Test #1019 10 40, Mar 25 2024.03.25.10.40.csv",VIS,1,,1,6.083281624707153e-11,5.1214389340948114e-05,1.7162243080842992,61.60189450419902,0.0572074769361433,7.958632684856297e-06,-4.411678337465699e-10,-4.000212878427839e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.00022744083791050707,32.49849033355713
"1019-Test #1019 10 40, Mar 25 2024.03.25.10.40.csv",NIR,1,,1,6.594022128179541e-11,4.2458277564751584e-05,2.0239820698443833,303.1928757589848,0.06746606899481278,5.4425294619765306e-05,-3.442784644322324e-09,-2.7171241292060624e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0021433611605064357,32.4985077381134
"1041-Test #1041 10 42, Mar 25 2024.03.25.10.42.csv",UV,1,,1,5.731075692927908e-11,0.00034859817825215787,0.438093117581525,126.21441359007005,0.014603103919384167,1.1200163158066687e-05,-5.474830287526201e-10,-6.205058120945887e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0014499672595041325,32.8920156955719
"1041-Test #1041 10 42, Mar 25 2024.03.25.10.42.csv",VIS,1,,1,5.870839836360703e-11,2.506991101602332e-05,1.7162243080851909,61.60189450448457,0.05720747693617303,7.958632684893189e-06,-4.411678337858609e-10,-4.0002128831959275e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294449645,0.0001831287957181451,32.892056703567505
"1041-Test #1041 10 42, Mar 25 2024.03.25.10.42.csv",NIR,1,,1,6.713034349094158e-11,0.0002560665377731919,2.0239820698452333,303.19287575913575,0.06746606899484112,5.442529461979239e-05,-3.4427846443975527e-09,-2.717124128967498e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0012278793887535754,32.89207410812378
"1048-Test #1048 10 43, Mar 25 2024.03.25.10.43.csv",UV,1,,1,6.092055826102578e-11,0.00016514270628964364,0.43809311758145913,126.21441359005121,0.01460310391938197,1.1200163158065013e-05,-5.474830287494641e-10,-6.205058120315365e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0008867094854860748,32.94268012046814
"1048-Test #1048 10 43, Mar 25 2024.03.25.10.43.csv",VIS,1,,1,6.052221098705341e-11,0.00018494085654457184,1.7162243080841513,61.601894504192714,0.057207476936138375,7.958632684855484e-06,-4.411678337350905e-10,-4.0002128778136425e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00020029371912196636,32.94272041320801
